case_num,num_errors,error_str,fidelity,alpha_orig,beta_orig,alpha_rec,beta_rec
831,2,q1b=Y · q2a=Z,0.4321512348242214,0.9363646209380595,0.3510289114240081,0.351028911424008j,0.9363646209380592j
832,1,q1=Y,0.9999999999999991,0.6369713463059187,0.7708874781608697,(0.6369713463059185+0j),(0.7708874781608694+0j)
833,1,q2b=X,0.9999999999999996,0.9290144906702463,0.3700433435757261,(0.9290144906702461+0j),(0.370043343575726+0j)
834,1,q1a=Y,0.9999999999999996,0.1753916271366605,0.9844987440979063,(0.17539162713666043+0j),(0.9844987440979059+0j)
835,1,q0b=Y,0.9999999999999991,0.7818104355572101,0.6235161929363546,(0.7818104355572097+0j),(0.6235161929363544+0j)
836,1,q1=X,0.9999999999999991,0.2745596021400078,0.9615700831830827,(0.2745596021400077+0j),(0.9615700831830823+0j)
837,1,q2b=Y,0.9999999999999991,0.3681464431349691,0.9297678185477657,(0.36814644313496897+0j),(0.9297678185477654+0j)
838,1,q2a=Z,0.9999999999999993,0.8973005026771429,0.4414202169082728,(0.8973005026771426+0j),(0.4414202169082727+0j)
839,1,q0=Y,0.9999999999999993,0.3108840497442077,0.9504478458151404,(0.3108840497442076+0j),(0.9504478458151401+0j)
840,1,q0a=Y,0.9999999999999991,0.010840068785126186,0.9999412447282758,(0.010840068785126191+0j),(0.9999412447282755+0j)
841,1,q0=Y,0.9999999999999993,0.390535464129685,0.9205878835054324,(0.3905354641296849+0j),(0.9205878835054321+0j)
842,2,q1=X · q1b=Z,0.9999999999999993,0.8141324066499046,0.5806792784682733,-0.8141324066499043j,-0.580679278468273j
843,1,q0b=Z,0.9999999999999991,0.8121879575847863,0.583395853219967,(0.812187957584786+0j),(0.5833958532199668+0j)
844,1,q1=Y,0.9999999999999996,0.716363685780467,0.6977270739300749,(0.7163636857804669+0j),(0.6977270739300747+0j)
845,2,q2=Y · q2b=Y,0.9522603421329559,0.9939412147175339,0.10991297323716187,(-0.9939412147175336+0j),(0.10991297323716184+0j)
846,1,q0b=Y,0.9999999999999991,0.7631782042214127,0.6461880752547045,(0.7631782042214124+0j),(0.6461880752547042+0j)
847,1,q0b=Y,0.9999999999999996,0.6104227719744908,0.7920757788589289,(0.6104227719744906+0j),(0.7920757788589287+0j)
848,1,q2=Z,0.9999999999999996,0.2822547612031018,0.9593394861977589,(0.2822547612031017+0j),(0.9593394861977586+0j)
849,1,q1b=Z,0.9999999999999991,0.3081547023797845,0.9513362599003711,(0.3081547023797844+0j),(0.9513362599003707+0j)
850,1,q1b=X,0.9999999999999991,0.6095722246274053,0.7927305361614349,(0.6095722246274051+0j),(0.7927305361614346+0j)
851,1,q2=Z,0.9999999999999996,0.930477174766755,0.36634986998507013,(0.9304771747667547+0j),(0.36634986998507+0j)
852,1,q0a=Z,0.9999999999999996,0.6946214745044491,0.7193754285192573,(0.694621474504449+0j),(0.7193754285192571+0j)
853,1,q0b=Z,0.9999999999999993,0.19395246926046994,0.9810109273946781,(0.1939524692604699+0j),(0.9810109273946779+0j)
854,1,q2a=Z,0.9999999999999993,0.9662505628788496,0.25760405613325715,(0.9662505628788494+0j),(0.2576040561332571+0j)
855,1,q2b=Z,0.9999999999999998,0.8151564117854894,0.5792409035323781,(0.8151564117854891+0j),(0.579240903532378+0j)
856,1,q0=Y,0.9999999999999996,0.6698224325211128,0.7425213188127997,(0.6698224325211126+0j),(0.7425213188127995+0j)
857,1,q0=Y,0.9999999999999989,0.4405619874889284,0.8977221926519391,(0.44056198748892816+0j),(0.8977221926519388+0j)
858,2,q0a=Z · q0b=Y,0.9999999999999996,0.935472890141121,0.3533984603970681,0.9354728901411208j,0.353398460397068j
859,1,q2b=Z,0.9999999999999991,0.9240775497311446,0.3822050262396922,(0.9240775497311443+0j),(0.3822050262396921+0j)
860,1,q0a=X,0.9999999999999996,0.9374292619664155,0.34817578722407094,(0.9374292619664153+0j),(0.34817578722407083+0j)
861,3,q1=Z · q1b=Z · q2a=X,0.9999999999999993,0.9998181562304163,0.019069726584587006,(0.9998181562304159+0j),(0.019069726584587013+0j)
862,1,q1=X,0.9999999999999993,0.9654070453919584,0.2607474577202414,(0.9654070453919581+0j),(0.26074745772024127+0j)
863,1,q2=X,0.9999999999999996,0.9770466940473437,0.21302525120547658,(0.9770466940473435+0j),(0.2130252512054765+0j)
864,2,q1=Y · q2=X,0.9999999999999993,0.9999909578142415,0.004252562728021248,(0.9999909578142412+0j),(0.004252562728021176+0j)
865,1,q1b=Y,0.9999999999999991,0.9100765547726958,0.41444018199622057,(0.9100765547726953+0j),(0.41444018199622046+0j)
866,1,q0b=Z,0.9999999999999993,0.67344779560287,0.7392347844884161,(0.6734477956028698+0j),(0.7392347844884158+0j)
867,1,q0b=Z,0.9999999999999996,0.9893236728277336,0.14573493192314468,(0.9893236728277333+0j),(0.14573493192314463+0j)
868,1,q2a=Y,0.9999999999999991,0.36108622721461703,0.9325324318842289,(0.36108622721461686+0j),(0.9325324318842285+0j)
869,1,q2=X,0.9999999999999991,0.9479655120165225,0.31837303282038876,(0.9479655120165221+0j),(0.3183730328203886+0j)
870,1,q2b=X,0.9999999999999998,0.9986620034832574,0.051712694754832575,(0.9986620034832572+0j),(0.05171269475483256+0j)
871,1,q0=X,0.9999999999999993,0.2526686742366203,0.9675528621525072,(0.25266867423662026+0j),(0.9675528621525069+0j)
872,1,q2b=Z,0.9999999999999993,0.3127237237355795,0.9498441306935328,(0.3127237237355794+0j),(0.9498441306935325+0j)
873,1,q1b=Y,0.9999999999999996,0.48978154148711817,0.8718451936086489,(0.48978154148711806+0j),(0.8718451936086485+0j)
874,1,q1b=X,0.9999999999999991,0.12672061829950423,0.9919384481396974,(0.12672061829950415+0j),(0.9919384481396971+0j)
875,1,q1b=Z,0.9999999999999991,0.9935304016123317,0.11356646103510827,(0.9935304016123313+0j),(0.1135664610351082+0j)
876,1,q0=Z,0.9999999999999991,0.4881490682702473,0.8727602690011097,(0.4881490682702472+0j),(0.8727602690011094+0j)
877,3,q0a=Z · q0b=X · q2=X,0.9999999999999993,0.9678830641434357,0.2514008236746925,-0.9678830641434354j,-0.25140082367469246j
878,1,q1a=Y,0.9999999999999991,0.5243766448820725,0.8514864263757942,(0.5243766448820724+0j),(0.8514864263757939+0j)
879,1,q1a=X,0.9999999999999993,0.977526694559115,0.2108116728844271,(0.9775266945591147+0j),(0.21081167288442704+0j)
880,1,q0a=Y,0.9999999999999996,0.5387545578710531,0.84246277447325,(0.5387545578710529+0j),(0.8424627744732498+0j)
881,1,q0b=Z,0.9999999999999993,0.4653108511709294,0.8851473390247441,(0.4653108511709293+0j),(0.8851473390247437+0j)
882,1,q1a=Y,0.9999999999999991,0.1019903716049456,0.9947853859500978,(0.10199037160494559+0j),(0.9947853859500975+0j)
883,1,q1a=Z,0.9999999999999993,0.9930426946330652,0.11775485822632087,(0.9930426946330648+0j),(0.11775485822632084+0j)
884,2,q0=Y · q1b=Z,0.21481982510380782,0.23863787411469964,0.971108626796208,0.9711086267962077j,0.23863787411469964j
885,1,q1=Y,0.9999999999999991,0.3528938027424486,0.9356633817703746,(0.3528938027424485+0j),(0.9356633817703743+0j)
886,1,q2b=Y,0.9999999999999996,0.995367102520231,0.09614744521036467,(0.9953671025202306+0j),(0.09614744521036463+0j)
887,1,q1b=Y,0.9999999999999993,0.9269950866565828,0.3750734718885816,(0.9269950866565825+0j),(0.3750734718885814+0j)
888,1,q0b=Z,0.9999999999999991,0.9586076498026941,0.28473035268435176,(0.9586076498026936+0j),(0.28473035268435165+0j)
889,1,q0a=X,0.9999999999999993,0.1978011515145073,0.9802421662321689,(0.19780115151450722+0j),(0.9802421662321685+0j)
890,1,q2=Y,0.9999999999999989,0.9990126412933706,0.0444268222591162,(0.9990126412933702+0j),(0.044426822259116136+0j)
891,1,q1b=X,0.9999999999999991,0.591937619583636,0.8059837805574369,(0.5919376195836358+0j),(0.8059837805574366+0j)
892,2,q1=Y · q2=X,0.9999999999999991,0.8995363452083366,0.43684592667121,(0.8995363452083364+0j),(0.4368459266712099+0j)
893,2,q2=Y · q2a=X,0.9963499813667571,0.03022149642487216,0.9995432262557941,(-0.03022149642487213+0j),(0.9995432262557938+0j)
894,1,q0a=X,0.9999999999999991,0.4023973030061508,0.9154651334340244,(0.4023973030061506+0j),(0.915465133434024+0j)
895,1,q0a=X,0.9999999999999991,0.7471963311633437,0.6646033724681502,(0.7471963311633434+0j),(0.6646033724681499+0j)
896,1,q2a=Z,0.9999999999999993,0.5316191706795367,0.8469835047779866,(0.5316191706795365+0j),(0.8469835047779863+0j)
897,1,q1b=Y,0.9999999999999991,0.8343285479031561,0.5512675159609995,(0.8343285479031558+0j),(0.5512675159609993+0j)
898,1,q0=Y,0.9999999999999996,0.7774771295201277,0.62891121239261,(0.7774771295201275+0j),(0.6289112123926098+0j)
899,1,q1=Y,0.9999999999999991,0.9463763798853042,0.3230661659709761,(0.9463763798853039+0j),(0.323066165970976+0j)
900,1,q1b=X,0.9999999999999993,0.9949180384482905,0.10068811633060769,(0.9949180384482902+0j),(0.10068811633060762+0j)
901,1,q2=X,0.9999999999999991,0.8268725162647765,0.5623894041017814,(0.8268725162647763+0j),(0.5623894041017812+0j)
902,1,q1=Y,0.9999999999999989,0.8756726129889838,0.4829052441846592,(0.8756726129889834+0j),(0.48290524418465897+0j)
903,2,q2=Z · q2b=X,0.9999999999999996,0.5078670980870367,0.8614354361649237,-0.5078670980870366j,-0.8614354361649234j
904,1,q2=Y,0.9999999999999996,0.7954898275955831,0.6059669415008954,(0.7954898275955828+0j),(0.6059669415008953+0j)
905,1,q1=Y,0.9999999999999998,0.9866219452796907,0.16302495849568274,(0.9866219452796905+0j),(0.16302495849568277+0j)
906,1,q1b=Y,0.9999999999999993,0.7992680958036528,0.6009746342653765,(0.7992680958036524+0j),(0.6009746342653762+0j)
907,2,q1b=X · q2=Y,0.9999999999999991,0.9983817508721697,0.05686720958004502,(0.9983817508721693+0j),(0.05686720958004495+0j)
908,1,q0=Z,0.9999999999999991,0.9827303173829219,0.18504357134594412,(0.9827303173829216+0j),(0.185043571345944+0j)
909,1,q0a=X,0.9999999999999996,0.8078091643876629,0.5894441058584824,(0.8078091643876627+0j),(0.5894441058584822+0j)
910,1,q1a=X,0.9999999999999993,0.9678487372399066,0.25153294381277025,(0.9678487372399063+0j),(0.25153294381277014+0j)
911,1,q0=Y,0.9999999999999996,0.8693505926828967,0.49419585894855117,(0.8693505926828965+0j),(0.494195858948551+0j)
912,1,q1a=Y,0.9999999999999996,0.9992758292025045,0.038050192793823844,(0.9992758292025041+0j),(0.038050192793823864+0j)
913,1,q2b=X,0.9999999999999991,0.980211492713086,0.19795309937756358,(0.9802114927130856+0j),(0.19795309937756358+0j)
914,2,q0a=Y · q1b=Z,0.8694765593227111,0.5651193325549886,0.825009175689946,0.8250091756899458j,0.5651193325549884j
915,1,q1=X,0.9999999999999996,0.040043195341915236,0.9991979496109914,(0.040043195341915236+0j),(0.9991979496109911+0j)
916,1,q0a=Y,0.9999999999999991,0.7900745528938282,0.6130107673357927,(0.7900745528938279+0j),(0.6130107673357925+0j)
917,2,q1=Z · q2b=Y,0.20414803458729028,0.9726523930872137,0.2322656285844212,0.23226562858442107j,0.9726523930872134j
918,2,q1=Y · q1b=Y,0.9676097073323898,0.9959095200959865,0.09035611646248251,(-0.9959095200959862+0j),(0.09035611646248251+0j)
919,1,q1a=Y,0.9999999999999991,0.9726682776938923,0.23219909898188046,(0.972668277693892+0j),(0.23219909898188043+0j)
920,1,q0b=X,0.9999999999999996,0.7539962602670306,0.6568787098873978,(0.7539962602670305+0j),(0.6568787098873976+0j)
921,1,q2a=X,0.9999999999999993,0.22673033222846223,0.9739575742544287,(0.22673033222846212+0j),(0.9739575742544284+0j)
922,1,q1a=X,0.9999999999999993,0.0009581282558650541,0.9999995409950173,(0.0009581282558650669+0j),(0.999999540995017+0j)
923,1,q1b=X,0.9999999999999996,0.48979354694971694,0.8718384491214043,(0.4897935469497168+0j),(0.871838449121404+0j)
924,1,q1=Y,0.9999999999999991,0.47623806062662355,0.8793163876617974,(0.4762380606266234+0j),(0.8793163876617971+0j)
925,1,q1a=Y,0.9999999999999991,0.4577900221774785,0.8890603441807219,(0.45779002217747833+0j),(0.8890603441807216+0j)
926,1,q2=Z,0.9999999999999991,0.6336212644651144,0.7736433889187121,(0.6336212644651141+0j),(0.7736433889187118+0j)
927,1,q2=X,0.9999999999999996,0.7377342489058202,0.6750912367905285,(0.7377342489058198+0j),(0.6750912367905283+0j)
928,1,q1b=X,0.9999999999999996,0.9270763169859759,0.3748726483537021,(0.9270763169859757+0j),(0.374872648353702+0j)
929,2,q0a=X · q2a=Y,0.9999999999999991,0.9395528428999798,0.3424039360150024,(0.9395528428999794+0j),(0.3424039360150023+0j)
930,1,q0b=Y,0.9999999999999991,0.8729517940883329,0.48780648334965865,(0.8729517940883326+0j),(0.4878064833496585+0j)
931,2,q2=Z · q2b=X,0.9999999999999989,0.19463661554964357,0.9808754191472943,-0.1946366155496435j,-0.9808754191472938j
932,1,q2a=Y,0.9999999999999993,0.13564122434064732,0.9907580220514847,(0.13564122434064724+0j),(0.9907580220514843+0j)
933,1,q1a=X,0.9999999999999991,0.9697345476515786,0.24416164131777154,(0.9697345476515783+0j),(0.24416164131777143+0j)
934,1,q0a=Z,0.9999999999999993,0.1346467612246659,0.990893662151347,(0.13464676122466585+0j),(0.9908936621513467+0j)
935,2,q1b=Z · q2b=X,0.9999999999999993,0.9875005079481314,0.15761582027887444,(0.987500507948131+0j),(0.15761582027887444+0j)
936,1,q1a=X,0.9999999999999991,0.9024958538274055,0.43069854170213107,(0.9024958538274052+0j),(0.43069854170213084+0j)
937,1,q1b=X,0.9999999999999991,0.7405465100929272,0.6720051089011051,(0.7405465100929268+0j),(0.6720051089011048+0j)
938,1,q1b=Z,0.9999999999999991,0.10880642222328547,0.9940629570017022,(0.10880642222328549+0j),(0.9940629570017019+0j)
939,1,q1a=Z,0.9999999999999996,0.5172581286515919,0.8558294388158503,(0.5172581286515917+0j),(0.85582943881585+0j)
940,1,q2=X,0.9999999999999993,0.19493641681182675,0.9808158814989517,(0.1949364168118267+0j),(0.9808158814989514+0j)
941,1,q1b=Z,0.9999999999999993,0.9878085414241567,0.15567365059469787,(0.9878085414241564+0j),(0.15567365059469784+0j)
942,1,q1b=Y,0.9999999999999991,0.9290266305909355,0.3700128641721169,(0.9290266305909352+0j),(0.37001286417211676+0j)
943,1,q0=X,0.9999999999999991,0.9684509389986574,0.24920429120024934,(0.9684509389986571+0j),(0.2492042912002492+0j)
944,1,q1b=X,0.9999999999999993,0.27615296499951586,0.9611136977080164,(0.27615296499951575+0j),(0.961113697708016+0j)
945,1,q0b=X,0.9999999999999996,0.6337728937164124,0.773519178295099,(0.6337728937164122+0j),(0.7735191782950988+0j)
946,1,q1a=Z,0.9999999999999996,0.9460410206443569,0.3240468905238616,(0.9460410206443566+0j),(0.3240468905238615+0j)
947,1,q2b=Y,0.9999999999999991,0.26505291926294816,0.9642338668550224,(0.26505291926294805+0j),(0.964233866855022+0j)
948,1,q1b=X,0.9999999999999993,0.38895110686440976,0.9212583983166452,(0.3889511068644096+0j),(0.9212583983166449+0j)
949,1,q0=Y,0.9999999999999991,0.6004387881212583,0.7996707208091807,(0.6004387881212581+0j),(0.7996707208091804+0j)
950,1,q0=X,0.9999999999999998,0.38146939318102085,0.9243814699928292,(0.3814693931810208+0j),(0.924381469992829+0j)
951,1,q0b=Y,0.9999999999999993,0.3650949809173257,0.9309702760609372,(0.36509498091732556+0j),(0.9309702760609369+0j)
952,1,q2=Z,0.9999999999999991,0.441427445432414,0.8972969466230302,(0.44142744543241386+0j),(0.8972969466230298+0j)
953,1,q2b=Y,0.9999999999999991,0.8716021963958801,0.4902138423564532,(0.8716021963958799+0j),(0.49021384235645304+0j)
954,1,q0b=Y,0.9999999999999991,0.3937824638564907,0.919203661415201,(0.39378246385649057+0j),(0.9192036614152007+0j)
955,1,q1a=Y,0.9999999999999991,0.8806928939004105,0.47368768891889124,(0.8806928939004102+0j),(0.473687688918891+0j)
956,1,q0a=X,0.9999999999999993,0.2186333013444732,0.9758070913573117,(0.21863330134447315+0j),(0.9758070913573114+0j)
957,1,q1b=Y,0.9999999999999993,0.3240571359043404,0.9460375112380459,(0.3240571359043402+0j),(0.9460375112380456+0j)
958,1,q0=X,0.9999999999999993,0.9353867436021526,0.3536264128898758,(0.9353867436021522+0j),(0.3536264128898756+0j)
959,1,q2b=Z,0.9999999999999993,0.5649564291234375,0.8251207385541187,(0.5649564291234372+0j),(0.8251207385541185+0j)
960,1,q0=Z,0.9999999999999996,0.5417270418749751,0.8405544670640857,(0.5417270418749749+0j),(0.8405544670640854+0j)
961,2,q1=Z · q1a=Y,0.9999999999999993,0.36121480770351044,0.9324826339914948,0.36121480770351033j,0.9324826339914944j
962,2,q0b=Z · q1b=Z,0.985048680309842,0.7490913125586418,0.6624667579955776,(0.6624667579955774+0j),(0.7490913125586416+0j)
963,1,q0b=Z,0.9999999999999993,0.9882843244145371,0.15262402863409846,(0.9882843244145367+0j),(0.15262402863409844+0j)
964,1,q1b=Z,0.9999999999999996,0.5690705856942282,0.8222886771065427,(0.569070585694228+0j),(0.8222886771065425+0j)
965,1,q1a=Z,0.9999999999999991,0.9717565267614393,0.23598570443258643,(0.971756526761439+0j),(0.23598570443258637+0j)
966,1,q0a=Z,0.9999999999999996,0.5906036865930463,0.8069617620325654,(0.5906036865930462+0j),(0.8069617620325652+0j)
967,1,q1=X,0.9999999999999996,0.18304477994049737,0.9831045766023749,(0.1830447799404973+0j),(0.9831045766023747+0j)
968,1,q1=Y,0.9999999999999993,0.7999664963526197,0.6000446689316672,(0.7999664963526194+0j),(0.600044668931667+0j)
969,1,q0a=X,0.9999999999999996,0.7619765388954883,0.6476046279736213,(0.761976538895488+0j),(0.6476046279736211+0j)
970,2,q0=X · q1a=Z,0.9999999999999993,0.2853751592427,0.958415890147489,(0.2853751592426999+0j),(0.9584158901474886+0j)
971,2,q0=Z · q1b=Y,0.7612217088380572,0.8627425619268223,0.5056434236099024,0.5056434236099023j,0.862742561926822j
972,1,q0b=X,0.9999999999999996,0.9840355637193255,0.1779719341233029,(0.9840355637193252+0j),(0.17797193412330287+0j)
973,1,q1b=Y,0.9999999999999996,0.36673232418660723,0.9303265031141966,(0.3667323241866071+0j),(0.9303265031141963+0j)
974,1,q0b=Z,0.9999999999999993,0.7567067251839781,0.6537544891328391,(0.7567067251839779+0j),(0.6537544891328388+0j)
975,2,q0a=Z · q1a=X,0.9999999999999996,0.19536276547175174,0.9807310486913471,(0.19536276547175171+0j),(0.9807310486913468+0j)
976,2,q0=X · q2a=X,0.9999999999999993,0.7443698257511285,0.6677675961824103,(0.7443698257511282+0j),(0.6677675961824101+0j)
977,1,q1=Z,0.9999999999999996,0.964582038593206,0.2637830374064543,(0.9645820385932058+0j),(0.26378303740645426+0j)
978,1,q2b=Z,0.9999999999999993,0.06376360228259792,0.9979650309624815,(0.06376360228259792+0j),(0.9979650309624812+0j)
979,1,q2=Y,0.9999999999999993,0.48722411762366813,0.8732769659196549,(0.4872241176236679+0j),(0.8732769659196545+0j)
980,1,q0b=X,0.9999999999999993,0.9573079414773006,0.28907006967946924,(0.9573079414773003+0j),(0.2890700696794692+0j)
981,1,q2b=Y,0.9999999999999996,0.9207312024066903,0.39019745375223863,(0.92073120240669+0j),(0.3901974537522386+0j)
982,1,q2=Y,0.9999999999999993,0.759079291407072,0.6509981792270524,(0.7590792914070718+0j),(0.6509981792270523+0j)
983,1,q1b=Z,0.9999999999999993,0.49091063158419146,0.8712099355480344,(0.49091063158419124+0j),(0.8712099355480342+0j)
984,1,q0b=Z,0.9999999999999993,0.9677259119789897,0.25200507789414195,(0.9677259119789895+0j),(0.2520050778941419+0j)
985,1,q0b=X,0.9999999999999996,0.7561263916043197,0.6544256106842328,(0.7561263916043195+0j),(0.6544256106842326+0j)
986,1,q0a=X,0.9999999999999996,0.6592608920133964,0.7519142745431163,(0.6592608920133962+0j),(0.751914274543116+0j)
987,1,q0a=X,0.9999999999999993,0.08793392962730034,0.9961263092702155,(0.08793392962730026+0j),(0.9961263092702152+0j)
988,2,q1=Z · q2=X,0.9999999999999991,0.9880985454959235,0.15382218431955896,(0.9880985454959231+0j),(0.15382218431955882+0j)
989,1,q1b=X,0.9999999999999996,0.24403408438288257,0.9697666552627019,(0.24403408438288252+0j),(0.9697666552627017+0j)
990,1,q0=X,0.9999999999999991,0.8301243517062308,0.5575783000658382,(0.8301243517062306+0j),(0.557578300065838+0j)
991,1,q0=X,0.9999999999999996,0.006258396394965164,0.9999804160455161,(0.006258396394965122+0j),(0.9999804160455158+0j)
992,1,q0=Z,0.9999999999999991,0.5364971395756027,0.8439021384184283,(0.5364971395756025+0j),(0.843902138418428+0j)
993,1,q0b=X,0.9999999999999991,0.22054246128357133,0.9753773745433018,(0.22054246128357125+0j),(0.9753773745433014+0j)
994,1,q0b=Y,0.9999999999999989,0.5896536779084456,0.8076562016904488,(0.5896536779084454+0j),(0.8076562016904485+0j)
995,1,q1a=X,0.9999999999999993,0.9575588459843682,0.2882378470587875,(0.9575588459843679+0j),(0.2882378470587874+0j)
996,1,q2a=Z,0.9999999999999991,0.9960065657859709,0.08928001406382319,(0.9960065657859705+0j),(0.08928001406382309+0j)
997,1,q0a=Z,0.9999999999999993,0.027908331017882874,0.9996104866695809,(0.027908331017882905+0j),(0.9996104866695805+0j)
998,1,q0=Y,0.9999999999999991,0.4329797657397748,0.9014036401412686,(0.43297976573977476+0j),(0.9014036401412683+0j)
999,1,q0=X,0.9999999999999993,0.988606629242801,0.15052219974869832,(0.9886066292428006+0j),(0.15052219974869824+0j)
